epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
2,4949,,0.9831693768501282,,,,,
2,4999,,0.9983267784118652,,,,,
2,5049,,1.0643118619918823,,,,,
2,5099,,1.1482510566711426,,,,,
2,5120,,,1.4505459070205688,0.23506219685077667,1.8227537870407104,0.24836137890815735,1.4505459070205688
2,5120,1.0810009241104126,,,,,,
3,5149,,0.934929609298706,,,,,
3,5199,,1.106892466545105,,,,,
3,5249,,1.0116318464279175,,,,,
3,5299,,1.0872178077697754,,,,,
3,5349,,1.030359148979187,,,,,
3,5399,,1.003530502319336,,,,,
3,5449,,0.9981639981269836,,,,,
3,5499,,1.0856746435165405,,,,,
3,5549,,1.0690901279449463,,,,,
3,5599,,1.071992039680481,,,,,
3,5649,,1.0946706533432007,,,,,
3,5699,,0.9855865836143494,,,,,
3,5749,,1.0242100954055786,,,,,
3,5799,,1.090287208557129,,,,,
3,5849,,1.0135530233383179,,,,,
3,5899,,1.1157687902450562,,,,,
3,5949,,1.0960153341293335,,,,,
3,5999,,1.0895353555679321,,,,,
3,6049,,1.0096336603164673,,,,,
3,6099,,1.0274548530578613,,,,,
3,6149,,1.001574158668518,,,,,
3,6199,,0.9802238345146179,,,,,
3,6249,,1.0232504606246948,,,,,
3,6299,,1.0061869621276855,,,,,
3,6349,,1.0457035303115845,,,,,
3,6399,,1.0127164125442505,,,,,
3,6449,,1.004820466041565,,,,,
3,6499,,1.0333069562911987,,,,,
3,6549,,0.9994998574256897,,,,,
3,6599,,1.0929596424102783,,,,,
3,6649,,1.051125407218933,,,,,
3,6699,,1.059160590171814,,,,,
3,6749,,0.99599689245224,,,,,
3,6799,,0.9185312390327454,,,,,
3,6827,,,1.143527865409851,0.219686359167099,1.440671443939209,0.19643919169902802,1.143527865409851
3,6827,1.0360255241394043,,,,,,
4,6849,,1.019622802734375,,,,,
4,6899,,1.0149391889572144,,,,,
4,6949,,1.0572919845581055,,,,,
4,6999,,1.0517374277114868,,,,,
4,7049,,0.9584598541259766,,,,,
4,7099,,1.0399017333984375,,,,,
4,7149,,1.0199538469314575,,,,,
4,7199,,1.0007579326629639,,,,,
4,7249,,1.0089033842086792,,,,,
4,7299,,0.9807906150817871,,,,,
4,7349,,0.9708395600318909,,,,,
4,7399,,0.9141976833343506,,,,,
4,7449,,1.0372084379196167,,,,,
4,7499,,0.9965527653694153,,,,,
4,7549,,1.0823527574539185,,,,,
4,7599,,1.0509113073349,,,,,
4,7649,,1.0795966386795044,,,,,
4,7699,,0.980806291103363,,,,,
4,7749,,0.93426114320755,,,,,
4,7799,,0.9311737418174744,,,,,
4,7849,,1.0296951532363892,,,,,
4,7899,,1.0081614255905151,,,,,
4,7949,,1.0117831230163574,,,,,
4,7999,,1.086234450340271,,,,,
4,8049,,0.9317386150360107,,,,,
4,8099,,1.0556391477584839,,,,,
4,8149,,1.1215640306472778,,,,,
4,8199,,1.0234063863754272,,,,,
4,8249,,0.9548264145851135,,,,,
4,8299,,0.9582400321960449,,,,,
4,8349,,1.0372222661972046,,,,,
4,8399,,0.9993059039115906,,,,,
4,8449,,0.9341680407524109,,,,,
4,8499,,0.9760473370552063,,,,,
4,8534,,,1.2539925575256348,0.20828744769096375,1.6738473176956177,0.2126491665840149,1.2539925575256348
4,8534,0.9992693066596985,,,,,,
